iy,id,it,imin,qn,qh,qe,qs,qf,U,RH,Tair,pres,rain,kdown,snow,ldown,fcld,Wuh,xsmd,lai,kdiff,Kdir,wdir
2017,193,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,34,36.67,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.173,-999.00,-999.00,800,-999.00
2017,193,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,13,34,36.67,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.174,-999.00,-999.00,306,-999.00
2017,193,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,29,37.78,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.174,-999.00,-999.00,813,-999.00
2017,193,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,30,37.78,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.175,-999.00,-999.00,502,-999.00
2017,193,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,29,35.56,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.174,-999.00,-999.00,224,-999.00
2017,193,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,38,33.89,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.172,-999.00,-999.00,113,-999.00
2017,193,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,45,32.78,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.172,-999.00,-999.00,50,-999.00
2017,193,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,50,31.67,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.169,-999.00,-999.00,0,-999.00
2017,193,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,57,30.56,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.168,-999.00,-999.00,0,-999.00
2017,193,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,61,30.00,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.167,-999.00,-999.00,0,-999.00
2017,193,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,67,28.33,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.168,-999.00,-999.00,0,-999.00
2017,192,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,65,27.78,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.178,-999.00,-999.00,0,-999.00
2017,192,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,74,26.67,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.179,-999.00,-999.00,0,-999.00
2017,192,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,79,26.11,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,0,-999.00
2017,192,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,85,25.56,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,0,-999.00
2017,192,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,25.56,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,0,-999.00
2017,192,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,88,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,0,-999.00
2017,192,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,88,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.176,-999.00,-999.00,8,-999.00
2017,192,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,85,25.56,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,180,-999.00
2017,192,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,76,26.67,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.176,-999.00,-999.00,404,-999.00
2017,192,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,74,26.67,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.175,-999.00,-999.00,585,-999.00
2017,192,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,54,31.11,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.176,-999.00,-999.00,748,-999.00
2017,192,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,47,32.78,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.177,-999.00,-999.00,863,-999.00
2017,192,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,41,34.44,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.178,-999.00,-999.00,935,-999.00
2017,192,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,35,36.11,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.179,-999.00,-999.00,944,-999.00
2017,192,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,33,36.67,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.181,-999.00,-999.00,895,-999.00
2017,192,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,11,30,37.78,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,821,-999.00
2017,192,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,33,36.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,683,-999.00
2017,192,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,32,36.67,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,468,-999.00
2017,192,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,27,36.11,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.181,-999.00,-999.00,252,-999.00
2017,192,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,30,34.44,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.179,-999.00,-999.00,64,-999.00
2017,192,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,44,32.78,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.178,-999.00,-999.00,0,-999.00
2017,192,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,50,31.67,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.176,-999.00,-999.00,0,-999.00
2017,192,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,57,30.00,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.174,-999.00,-999.00,0,-999.00
2017,192,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,65,28.33,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.174,-999.00,-999.00,0,-999.00
2017,191,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,72,26.11,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,0,-999.00
2017,191,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,76,25.56,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.188,-999.00,-999.00,0,-999.00
2017,191,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,76,25.56,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,0,-999.00
2017,191,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,79,25.56,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.187,-999.00,-999.00,0,-999.00
2017,191,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,25.00,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,0,-999.00
2017,191,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.185,-999.00,-999.00,0,-999.00
2017,191,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,0,-999.00
2017,191,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,85,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,47,-999.00
2017,191,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,63,27.78,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.185,-999.00,-999.00,389,-999.00
2017,191,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,48,30.56,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,579,-999.00
2017,191,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,39,32.78,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,752,-999.00
2017,191,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,34,35.00,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,858,-999.00
2017,191,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,30,36.11,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,921,-999.00
2017,191,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,27,36.67,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,934,-999.00
2017,191,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,28,37.22,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.187,-999.00,-999.00,898,-999.00
2017,191,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,26,37.22,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.188,-999.00,-999.00,844,-999.00
2017,191,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,27,37.22,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,552,-999.00
2017,191,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,26,36.67,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.188,-999.00,-999.00,466,-999.00
2017,191,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,28,36.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.187,-999.00,-999.00,255,-999.00
2017,191,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,31,34.44,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,62,-999.00
2017,191,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,38,32.78,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,0,-999.00
2017,191,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,41,31.67,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,0,-999.00
2017,191,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,45,30.56,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.181,-999.00,-999.00,0,-999.00
2017,191,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,51,28.89,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.18,-999.00,-999.00,0,-999.00
2017,190,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,67,28.33,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,0,-999.00
2017,190,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,69,27.78,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,0,-999.00
2017,190,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,72,27.22,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,0,-999.00
2017,190,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,74,26.67,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,0,-999.00
2017,190,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,77,26.11,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,0,-999.00
2017,190,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,79,25.56,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,0,-999.00
2017,190,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,25.00,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,15,-999.00
2017,190,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,74,26.67,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,191,-999.00
2017,190,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,61,28.89,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,388,-999.00
2017,190,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,53,30.56,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.183,-999.00,-999.00,579,-999.00
2017,190,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,44,33.33,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.18,-999.00,-999.00,740,-999.00
2017,190,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,36,35.56,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.182,-999.00,-999.00,865,-999.00
2017,190,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,36,35.56,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.184,-999.00,-999.00,1086,-999.00
2017,190,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,33,36.67,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,1052,-999.00
2017,190,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,30,38.33,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.187,-999.00,-999.00,936,-999.00
2017,190,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,28,38.33,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.185,-999.00,-999.00,40,-999.00
2017,190,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,28,38.33,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.199,-999.00,-999.00,70,-999.00
2017,190,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,28,36.67,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.197,-999.00,-999.00,197,-999.00
2017,190,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,32,35.56,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,152,-999.00
2017,190,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,44,32.78,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.194,-999.00,-999.00,70,-999.00
2017,190,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,48,31.67,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,0,-999.00
2017,190,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,61,28.33,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,0,-999.00
2017,190,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,65,27.78,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,0,-999.00
2017,190,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,69,26.67,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.188,-999.00,-999.00,0,-999.00
2017,189,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,74,26.67,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,0,-999.00
2017,189,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,77,26.11,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,0,-999.00
2017,189,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,79,25.56,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,0,-999.00
2017,189,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,79,25.56,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.191,-999.00,-999.00,0,-999.00
2017,189,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,85,24.44,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.191,-999.00,-999.00,0,-999.00
2017,189,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,23.89,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,0,-999.00
2017,189,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,24.44,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,24,-999.00
2017,189,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,79,25.56,29.41,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.191,-999.00,-999.00,193,-999.00
2017,189,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,67,28.33,29.42,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.19,-999.00,-999.00,396,-999.00
2017,189,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,59,30.00,29.42,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,584,-999.00
2017,189,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,48,32.22,29.41,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.19,-999.00,-999.00,743,-999.00
2017,189,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,43,34.44,29.4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.191,-999.00,-999.00,862,-999.00
2017,189,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,41,33.89,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,960,-999.00
2017,189,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,37,35.56,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,420,-999.00
2017,189,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,33,36.67,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,985,-999.00
2017,189,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,32,35.56,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,176,-999.00
2017,189,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,34,35.00,29.33,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.193,-999.00,-999.00,776,-999.00
2017,189,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,31,36.67,29.29,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,547,-999.00
2017,189,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,32,36.11,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.192,-999.00,-999.00,86,-999.00
2017,189,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,37,33.89,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,40,-999.00
2017,189,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,41,32.78,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.188,-999.00,-999.00,0,-999.00
2017,189,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,46,31.11,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.186,-999.00,-999.00,0,-999.00
2017,189,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,50,31.11,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.189,-999.00,-999.00,0,-999.00
2017,189,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,61,29.44,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.187,-999.00,-999.00,0,-999.00
2017,188,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,74,27.22,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,0,-999.00
2017,188,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,79,26.67,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.204,-999.00,-999.00,0,-999.00
2017,188,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,26.11,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.202,-999.00,-999.00,0,-999.00
2017,188,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,25.00,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,0,-999.00
2017,188,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,85,25.00,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.2,-999.00,-999.00,0,-999.00
2017,188,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.2,-999.00,-999.00,0,-999.00
2017,188,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.41,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.202,-999.00,-999.00,12,-999.00
2017,188,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,25.00,29.43,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.2,-999.00,-999.00,175,-999.00
2017,188,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,82,26.11,29.45,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.199,-999.00,-999.00,332,-999.00
2017,188,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,68,29.44,29.46,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.202,-999.00,-999.00,631,-999.00
2017,188,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,61,31.11,29.44,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.201,-999.00,-999.00,747,-999.00
2017,188,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,56,32.22,29.44,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.202,-999.00,-999.00,866,-999.00
2017,188,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,47,33.89,29.42,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,861,-999.00
2017,188,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,0,35.00,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.202,-999.00,-999.00,499,-999.00
2017,188,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,36,35.56,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,994,-999.00
2017,188,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,36,35.56,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,277,-999.00
2017,188,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,0,35.56,29.32,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.203,-999.00,-999.00,362,-999.00
2017,188,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,34,36.67,29.31,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.201,-999.00,-999.00,142,-999.00
2017,188,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,57,32.78,29.31,0.04233333,-999.00,-999.00,-999.00,-999.00,-999.00,0.201,-999.00,-999.00,48,-999.00
2017,188,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,59,30.56,29.35,0.04233333,-999.00,-999.00,-999.00,-999.00,-999.00,0.199,-999.00,-999.00,87,-999.00
2017,188,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,63,28.33,29.34,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.199,-999.00,-999.00,0,-999.00
2017,188,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,69,27.78,29.36,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.198,-999.00,-999.00,0,-999.00
2017,188,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,74,27.22,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.195,-999.00,-999.00,0,-999.00
2017,188,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,74,27.22,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.194,-999.00,-999.00,0,-999.00
2017,187,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,69,27.78,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.218,-999.00,-999.00,0,-999.00
2017,187,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,74,27.22,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.217,-999.00,-999.00,0,-999.00
2017,187,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,79,26.67,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.215,-999.00,-999.00,0,-999.00
2017,187,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,26.11,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.216,-999.00,-999.00,0,-999.00
2017,187,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,26.11,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,0,-999.00
2017,187,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,85,26.11,29.38,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.211,-999.00,-999.00,0,-999.00
2017,187,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,90,25.00,29.39,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.212,-999.00,-999.00,16,-999.00
2017,187,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,87,25.56,29.4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,171,-999.00
2017,187,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,26.67,29.42,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.212,-999.00,-999.00,407,-999.00
2017,187,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,70,28.33,29.43,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.211,-999.00,-999.00,395,-999.00
2017,187,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,63,29.44,29.44,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,823,-999.00
2017,187,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,46,33.89,29.44,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.215,-999.00,-999.00,786,-999.00
2017,187,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,41,33.89,29.43,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,326,-999.00
2017,187,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,40,34.44,29.4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.213,-999.00,-999.00,709,-999.00
2017,187,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,36,36.11,29.37,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,1005,-999.00
2017,187,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,33,37.22,29.35,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.214,-999.00,-999.00,886,-999.00
